ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
.1~1080,1080,ZZ,01,08,01/08,/Date(1704672000000)/,2,8,261,2,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,462,462,ST,4.38,2023.56,642.18,EUR,1381.38000,0.68
.1~1019,1019,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,179,1,02,Bavaria,South,MÜNCHEN,Germany,81245,80123,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,445,445,ST,4.38,1949.10,618.55,EUR,1330.55000,0.68
.1~1018,1018,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,179,4,02,Bavaria,South,MÜNCHEN,Germany,81245,80123,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,421,421,ST,4.38,1843.98,585.19,EUR,1258.79000,0.68
.1~1017,1017,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,179,3,02,Bavaria,South,MÜNCHEN,Germany,81245,80123,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,477,477,ST,4.38,2089.26,663.03,EUR,1426.23000,0.68
.1~1016,1016,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,184,3,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,476,476,ST,4.38,2084.88,661.64,EUR,1423.24000,0.68
.1~1015,1015,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,184,2,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,509,509,ST,4.38,2229.42,707.51,EUR,1521.91000,0.68
.1~1014,1014,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,180,4,02,Bavaria,South,INGOLSTADT,Germany,85055,80120,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,481,481,ST,4.38,2106.78,668.59,EUR,1438.19000,0.68
.1~1013,1013,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,184,1,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,470,470,ST,4.38,2058.60,653.30,EUR,1405.30000,0.68
.1~1012,1012,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,181,2,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,428,428,ST,4.38,1874.64,594.92,EUR,1279.72000,0.68
.1~1011,1011,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,181,3,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,501,501,ST,4.38,2194.38,696.39,EUR,1497.99000,0.68
.1~1010,1010,ZZ,01,07,01/07,/Date(1704585600000)/,2,7,183,2,02,Nrth Rhine Westfalia,West,MÜNSTER,Germany,48159,80158,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,420,420,ST,4.38,1839.60,583.80,EUR,1255.80000,0.68
.1~947,947,ZZ,01,06,01/06,/Date(1704499200000)/,2,6,243,2,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,244,244,ST,4.38,1068.72,339.16,EUR,729.56000,0.68
.1~946,946,ZZ,01,06,01/06,/Date(1704499200000)/,2,6,241,2,02,Baden-Wurttemberg,South,STUTTGART,Germany,70173,80118,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,511,511,ST,4.38,2238.18,710.29,EUR,1527.89000,0.68
.1~945,945,ZZ,01,06,01/06,/Date(1704499200000)/,2,6,172,2,02,Baden-Wurttemberg,South,STUTTGART,Germany,70173,80118,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,450,450,ST,4.38,1971.00,625.50,EUR,1345.50000,0.68
.1~944,944,ZZ,01,06,01/06,/Date(1704499200000)/,2,6,174,2,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,412,412,ST,4.38,1804.56,572.68,EUR,1231.88000,0.68
.1~943,943,ZZ,01,06,01/06,/Date(1704499200000)/,2,6,174,4,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,540,540,ST,4.38,2365.20,750.60,EUR,1614.60000,0.68
.1~875,875,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,162,2,02,Baden-Wurttemberg,South,ALBSTADT,Germany,72458,80170,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,479,479,ST,4.38,2098.02,665.81,EUR,1432.21000,0.68
.1~874,874,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,161,2,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,521,521,ST,4.38,2281.98,724.19,EUR,1557.79000,0.68
.1~873,873,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,161,4,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,511,511,ST,4.38,2238.18,710.29,EUR,1527.89000,0.68
.1~872,872,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,164,3,02,Nrth Rhine Westfalia,West,SIEGEN,Germany,57076,80160,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,538,538,ST,4.38,2356.44,747.82,EUR,1608.62000,0.68
.1~871,871,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,235,2,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,415,415,ST,4.38,1817.70,576.85,EUR,1240.85000,0.68
.1~870,870,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,237,3,02,Berlin,North,BERLIN,Germany,13349,80129,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,488,488,ST,4.38,2137.44,678.32,EUR,1459.12000,0.68
.1~869,869,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,237,4,02,Berlin,North,BERLIN,Germany,13349,80129,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,439,439,ST,4.38,1922.82,610.21,EUR,1312.61000,0.68
.1~868,868,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,168,3,02,Berlin,North,BERLIN,Germany,13349,80129,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,540,540,ST,4.38,2365.20,750.60,EUR,1614.60000,0.68
.1~867,867,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,168,4,02,Berlin,North,BERLIN,Germany,13349,80129,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,479,479,ST,4.38,2098.02,665.81,EUR,1432.21000,0.68
.1~866,866,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,230,2,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,504,504,ST,4.38,2207.52,700.56,EUR,1506.96000,0.68
.1~865,865,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,230,4,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,432,432,ST,4.38,1892.16,600.48,EUR,1291.68000,0.68
.1~864,864,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,231,2,02,Baden-Wurttemberg,South,ALBSTADT,Germany,72458,80170,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,547,547,ST,4.38,2395.86,760.33,EUR,1635.53000,0.68
.1~863,863,ZZ,01,05,01/05,/Date(1704412800000)/,1,5,166,2,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,511,511,ST,4.38,2238.18,710.29,EUR,1527.89000,0.68
.1~803,803,ZZ,01,04,01/04,/Date(1704326400000)/,1,4,223,1,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,454,454,ST,4.38,1988.52,631.06,EUR,1357.46000,0.68
.1~802,802,ZZ,01,04,01/04,/Date(1704326400000)/,1,4,159,2,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,470,470,ST,4.38,2058.60,653.30,EUR,1405.30000,0.68
.1~801,801,ZZ,01,04,01/04,/Date(1704326400000)/,1,4,228,2,02,Lower Saxony,North,OLDENBURG,Germany,26129,80144,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,416,416,ST,4.38,1822.08,578.24,EUR,1243.84000,0.68
.1~800,800,ZZ,01,04,01/04,/Date(1704326400000)/,1,4,154,1,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,471,471,ST,4.38,2062.98,654.69,EUR,1408.29000,0.68
.1~799,799,ZZ,01,04,01/04,/Date(1704326400000)/,1,4,227,2,02,Nrth Rhine Westfalia,West,VELBERT,Germany,42551,80161,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,452,452,ST,4.38,1979.76,628.28,EUR,1351.48000,0.68
.1~798,798,ZZ,01,04,01/04,/Date(1704326400000)/,1,4,158,2,02,Nrth Rhine Westfalia,West,VELBERT,Germany,42551,80161,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,429,429,ST,4.38,1879.02,596.31,EUR,1282.71000,0.68
.1~797,797,ZZ,01,04,01/04,/Date(1704326400000)/,1,4,226,2,02,Nrth Rhine Westfalia,West,HERFORD,Germany,32052,80155,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,461,461,ST,4.38,2019.18,640.79,EUR,1378.39000,0.68
.1~796,796,ZZ,01,04,01/04,/Date(1704326400000)/,1,4,157,2,02,Nrth Rhine Westfalia,West,HERFORD,Germany,32052,80155,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,477,477,ST,4.38,2089.26,663.03,EUR,1426.23000,0.68
.1~731,731,ZZ,01,03,01/03,/Date(1704240000000)/,1,3,148,2,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,430,430,ST,4.38,1883.40,597.70,EUR,1285.70000,0.68
.1~730,730,ZZ,01,03,01/03,/Date(1704240000000)/,1,3,144,4,02,Bavaria,South,NÜRNBERG,Germany,90451,80125,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,429,429,ST,4.38,1879.02,596.31,EUR,1282.71000,0.68
.1~729,729,ZZ,01,03,01/03,/Date(1704240000000)/,1,3,147,2,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,426,426,ST,4.38,1865.88,592.14,EUR,1273.74000,0.68
.1~728,728,ZZ,01,03,01/03,/Date(1704240000000)/,1,3,148,3,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,455,455,ST,4.38,1992.90,632.45,EUR,1360.45000,0.68
.1~727,727,ZZ,01,03,01/03,/Date(1704240000000)/,1,3,217,2,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,525,525,ST,4.38,2299.50,729.75,EUR,1569.75000,0.68
.1~726,726,ZZ,01,03,01/03,/Date(1704240000000)/,1,3,213,4,02,Bavaria,South,NÜRNBERG,Germany,90451,80125,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,452,452,ST,4.38,1979.76,628.28,EUR,1351.48000,0.68
.1~725,725,ZZ,01,03,01/03,/Date(1704240000000)/,1,3,217,3,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,483,483,ST,4.38,2115.54,671.37,EUR,1444.17000,0.68
.1~724,724,ZZ,01,03,01/03,/Date(1704240000000)/,1,3,216,2,02,Rhineland Palatinate,West,TRIER,Germany,54290,80164,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,428,428,ST,4.38,1874.64,594.92,EUR,1279.72000,0.68
.1~659,659,ZZ,01,02,01/02,/Date(1704153600000)/,1,2,139,4,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,450,450,ST,4.38,1971.00,625.50,EUR,1345.50000,0.68
.1~658,658,ZZ,01,02,01/02,/Date(1704153600000)/,1,2,137,2,02,Baden-Wurttemberg,South,GUNDELFINGEN,Germany,79194,80114,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,537,537,ST,4.38,2352.06,746.43,EUR,1605.63000,0.68
.1~657,657,ZZ,01,02,01/02,/Date(1704153600000)/,1,2,206,2,02,Baden-Wurttemberg,South,GUNDELFINGEN,Germany,79194,80114,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,466,466,ST,4.38,2041.08,647.74,EUR,1393.34000,0.68
.1~656,656,ZZ,01,02,01/02,/Date(1704153600000)/,1,2,208,4,02,Nrth Rhine Westfalia,West,DÜSSELDORF,Germany,40212,80151,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,475,475,ST,4.38,2080.50,660.25,EUR,1420.25000,0.68
.1~587,587,ZZ,01,01,01/01,/Date(1704067200000)/,1,1,196,0,02,Baden-Wurttemberg,South,FREIBURG,Germany,79098,80113,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,483,483,ST,4.38,2115.54,671.37,EUR,1444.17000,0.68
.1~586,586,ZZ,01,01,01/01,/Date(1704067200000)/,1,1,196,2,02,Baden-Wurttemberg,South,FREIBURG,Germany,79098,80113,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,432,432,ST,4.38,1892.16,600.48,EUR,1291.68000,0.68
.1~585,585,ZZ,01,01,01/01,/Date(1704067200000)/,1,1,196,1,02,Baden-Wurttemberg,South,FREIBURG,Germany,79098,80113,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,487,487,ST,4.38,2133.06,676.93,EUR,1456.13000,0.68
.1~584,584,ZZ,01,01,01/01,/Date(1704067200000)/,1,1,127,2,02,Baden-Wurttemberg,South,FREIBURG,Germany,79098,80113,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,464,464,ST,4.38,2032.32,644.96,EUR,1387.36000,0.68
.1~583,583,ZZ,01,01,01/01,/Date(1704067200000)/,1,1,197,2,02,Bavaria,South,NÜRNBERG,Germany,90451,80125,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,459,459,ST,4.38,2010.42,638.01,EUR,1372.41000,0.68
.1~582,582,ZZ,01,01,01/01,/Date(1704067200000)/,1,1,201,2,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,519,519,ST,4.38,2273.22,721.41,EUR,1551.81000,0.68
.1~581,581,ZZ,01,01,01/01,/Date(1704067200000)/,1,1,132,2,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,453,453,ST,4.38,1984.14,629.67,EUR,1354.47000,0.68
.1~580,580,ZZ,01,01,01/01,/Date(1704067200000)/,1,1,128,2,02,Bavaria,South,NÜRNBERG,Germany,90451,80125,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,419,419,ST,4.38,1835.22,582.41,EUR,1252.81000,0.68
.1~579,579,ZZ,01,01,01/01,/Date(1704067200000)/,1,1,199,4,02,Nrth Rhine Westfalia,West,BRÜHL,Germany,50321,80149,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,508,508,ST,4.38,2225.04,706.12,EUR,1518.92000,0.68
.1~578,578,ZZ,01,01,01/01,/Date(1704067200000)/,1,1,130,4,02,Nrth Rhine Westfalia,West,BRÜHL,Germany,50321,80149,12,ZZ-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,531,531,ST,4.38,2325.78,738.09,EUR,1587.69000,0.68
.1~515,515,AA,01,15,01/15,/Date(1705276800000)/,3,15,126,1,02,Brandenburg,North,COTTBUS,Germany,03046,80132,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,475,475,ST,4.38,2080.50,660.25,EUR,1420.25000,0.68
.1~514,514,AA,01,15,01/15,/Date(1705276800000)/,3,15,126,2,02,Brandenburg,North,COTTBUS,Germany,03046,80132,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,434,434,ST,4.38,1900.92,603.26,EUR,1297.66000,0.68
.1~513,513,AA,01,15,01/15,/Date(1705276800000)/,3,15,123,2,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,512,512,ST,4.38,2242.56,711.68,EUR,1530.88000,0.68
.1~512,512,AA,01,15,01/15,/Date(1705276800000)/,3,15,123,3,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,547,547,ST,4.38,2395.86,760.33,EUR,1635.53000,0.68
.1~511,511,AA,01,15,01/15,/Date(1705276800000)/,3,15,123,1,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,455,455,ST,4.38,1992.90,632.45,EUR,1360.45000,0.68
.1~510,510,AA,01,15,01/15,/Date(1705276800000)/,3,15,125,3,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,434,434,ST,4.38,1900.92,603.26,EUR,1297.66000,0.68
.1~509,509,AA,01,15,01/15,/Date(1705276800000)/,3,15,125,1,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,479,479,ST,4.38,2098.02,665.81,EUR,1432.21000,0.68
.1~508,508,AA,01,15,01/15,/Date(1705276800000)/,3,15,124,2,02,Bavaria,South,REGENSBURG,Germany,93053,80127,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,467,467,ST,4.38,2045.46,649.13,EUR,1396.33000,0.68
.1~507,507,AA,01,15,01/15,/Date(1705276800000)/,3,15,124,1,02,Bavaria,South,REGENSBURG,Germany,93053,80127,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,425,425,ST,4.38,1861.50,590.75,EUR,1270.75000,0.68
.1~504,504,AA,01,14,01/14,/Date(1705190400000)/,3,14,114,4,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,479,479,ST,4.38,2098.02,665.81,EUR,1432.21000,0.68
.1~503,503,AA,01,14,01/14,/Date(1705190400000)/,3,14,122,1,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,430,430,ST,4.38,1883.40,597.70,EUR,1285.70000,0.68
.1~502,502,AA,01,14,01/14,/Date(1705190400000)/,3,14,118,1,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,457,457,ST,4.38,2001.66,635.23,EUR,1366.43000,0.68
.1~501,501,AA,01,14,01/14,/Date(1705190400000)/,3,14,122,3,02,Nrth Rhine Westfalia,West,BAD OEYNHAUSEN,Germany,32547,80148,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,477,477,ST,4.38,2089.26,663.03,EUR,1426.23000,0.68
.1~500,500,AA,01,14,01/14,/Date(1705190400000)/,3,14,120,1,02,Rhineland Palatinate,West,BAD KREUZNACH,Germany,55543,80163,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,473,473,ST,4.38,2071.74,657.47,EUR,1414.27000,0.68
.1~499,499,AA,01,14,01/14,/Date(1705190400000)/,3,14,119,3,02,Berlin,North,BERLIN,Germany,13349,80129,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,536,536,ST,4.38,2347.68,745.04,EUR,1602.64000,0.68
.1~468,468,AA,01,13,01/13,/Date(1705104000000)/,3,13,107,3,02,Bavaria,South,NÜRNBERG,Germany,90451,80125,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,505,505,ST,4.38,2211.90,701.95,EUR,1509.95000,0.68
.1~467,467,AA,01,13,01/13,/Date(1705104000000)/,3,13,109,4,02,Lower Saxony,North,GÖTTINGEN,Germany,37073,80142,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,500,500,ST,4.38,2190.00,695.00,EUR,1495.00000,0.68
.1~432,432,AA,01,12,01/12,/Date(1705017600000)/,3,12,99,4,02,Baden-Wurttemberg,South,FREIBURG,Germany,79098,80113,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,497,497,ST,4.38,2176.86,690.83,EUR,1486.03000,0.68
.1~431,431,AA,01,12,01/12,/Date(1705017600000)/,3,12,96,3,02,Baden-Wurttemberg,South,ESSLINGEN,Germany,73730,80112,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,443,443,ST,4.38,1940.34,615.77,EUR,1324.57000,0.68
.1~430,430,AA,01,12,01/12,/Date(1705017600000)/,3,12,101,2,02,Saxony,North,ZWICKAU,Germany,08058,80166,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,489,489,ST,4.38,2141.82,679.71,EUR,1462.11000,0.68
.1~429,429,AA,01,12,01/12,/Date(1705017600000)/,3,12,100,4,02,Berlin,North,WALTERSDORF,Germany,12529,80130,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,541,541,ST,4.38,2369.58,751.99,EUR,1617.59000,0.68
.1~428,428,AA,01,12,01/12,/Date(1705017600000)/,3,12,98,3,02,Bavaria,South,WÜRZBURG,Germany,97070,80128,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,443,443,ST,4.38,1940.34,615.77,EUR,1324.57000,0.68
.1~427,427,AA,01,12,01/12,/Date(1705017600000)/,3,12,98,4,02,Bavaria,South,WÜRZBURG,Germany,97070,80128,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,542,542,ST,4.38,2373.96,753.38,EUR,1620.58000,0.68
.1~396,396,AA,01,11,01/11,/Date(1704931200000)/,3,11,92,4,02,Baden-Wurttemberg,South,MANNHEIM,Germany,68199,80117,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,477,477,ST,4.38,2089.26,663.03,EUR,1426.23000,0.68
.1~395,395,AA,01,11,01/11,/Date(1704931200000)/,3,11,89,4,02,Brandenburg,North,BRANDENBURG,Germany,14772,80131,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,432,432,ST,4.38,1892.16,600.48,EUR,1291.68000,0.68
.1~394,394,AA,01,11,01/11,/Date(1704931200000)/,3,11,88,1,02,Schleswig-Holstein,North,NEUMÜNSTER,Germany,24537,80169,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,457,457,ST,4.38,2001.66,635.23,EUR,1366.43000,0.68
.1~393,393,AA,01,11,01/11,/Date(1704931200000)/,3,11,94,3,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,441,441,ST,4.38,1931.58,612.99,EUR,1318.59000,0.68
.1~392,392,AA,01,11,01/11,/Date(1704931200000)/,3,11,90,3,02,Bavaria,South,INGOLSTADT,Germany,85055,80120,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,499,499,ST,4.38,2185.62,693.61,EUR,1492.01000,0.68
.1~360,360,AA,01,10,01/10,/Date(1704844800000)/,2,10,82,2,02,Lower Saxony,North,UELZEN,Germany,29525,80146,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,434,434,ST,4.38,1900.92,603.26,EUR,1297.66000,0.68
.1~359,359,AA,01,10,01/10,/Date(1704844800000)/,2,10,81,3,02,Bavaria,South,INGOLSTADT,Germany,85055,80120,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,454,454,ST,4.38,1988.52,631.06,EUR,1357.46000,0.68
.1~358,358,AA,01,10,01/10,/Date(1704844800000)/,2,10,86,3,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,412,412,ST,4.38,1804.56,572.68,EUR,1231.88000,0.68
.1~357,357,AA,01,10,01/10,/Date(1704844800000)/,2,10,86,4,02,Nrth Rhine Westfalia,West,ESSEN,Germany,45127,80153,12,AA-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,517,517,ST,4.38,2264.46,718.63,EUR,1545.83000,0.68
